iso3,country,indicator_code,indicator_name,unit,year,value,source,retrieved
LUX,Luxembourg,BUDGET.CONTRIB,National contributions to the EU budget (excludes customs duties),EUR million,2000,161.3575,"European Commission, EU spending and revenue 2000-2024 workbook (published 25 Sep 2025)",2026-08-04
HUN,Hungary,BUDGET.CONTRIB,National contributions to the EU budget (excludes customs duties),EUR million,2000,0.0,"European Commission, EU spending and revenue 2000-2024 workbook (published 25 Sep 2025)",2026-08-04
MLT,Malta,BUDGET.CONTRIB,National contributions to the EU budget (excludes customs duties),EUR million,2000,0.0,"European Commission, EU spending and revenue 2000-2024 workbook (published 25 Sep 2025)",2026-08-04
NLD,Netherlands,BUDGET.CONTRIB,National contributions to the EU budget (excludes customs duties),EUR million,2000,3749.1223,"European Commission, EU spending and revenue 2000-2024 workbook (published 25 Sep 2025)",2026-08-04
AUT,Austria,BUDGET.CONTRIB,National contributions to the EU budget (excludes customs duties),EUR million,2000,1823.6231,"European Commission, EU spending and revenue 2000-2024 workbook (published 25 Sep 2025)",2026-08-04
POL,Poland,BUDGET.CONTRIB,National contributions to the EU budget (excludes customs duties),EUR million,2000,0.0,"European Commission, EU spending and revenue 2000-2024 workbook (published 25 Sep 2025)",2026-08-04
PRT,Portugal,BUDGET.CONTRIB,National contributions to the EU budget (excludes customs duties),EUR million,2000,1071.8897,"European Commission, EU spending and revenue 2000-2024 workbook (published 25 Sep 2025)",2026-08-04
ROU,Romania,BUDGET.CONTRIB,National contributions to the EU budget (excludes customs duties),EUR million,2000,0.0,"European Commission, EU spending and revenue 2000-2024 workbook (published 25 Sep 2025)",2026-08-04
SVN,Slovenia,BUDGET.CONTRIB,National contributions to the EU budget (excludes customs duties),EUR million,2000,0.0,"European Commission, EU spending and revenue 2000-2024 workbook (published 25 Sep 2025)",2026-08-04
SVK,Slovakia,BUDGET.CONTRIB,National contributions to the EU budget (excludes customs duties),EUR million,2000,0.0,"European Commission, EU spending and revenue 2000-2024 workbook (published 25 Sep 2025)",2026-08-04
FIN,Finland,BUDGET.CONTRIB,National contributions to the EU budget (excludes customs duties),EUR million,2000,1100.2101,"European Commission, EU spending and revenue 2000-2024 workbook (published 25 Sep 2025)",2026-08-04
SWE,Sweden,BUDGET.CONTRIB,National contributions to the EU budget (excludes customs duties),EUR million,2000,2243.3443,"European Commission, EU spending and revenue 2000-2024 workbook (published 25 Sep 2025)",2026-08-04
